text,label
jkd;lkhasfjksf;kjlahsdkfas;kfldkasfdkslf;dsfdsa,BOTTOM_KEY_SMASH
askdfkasdkfkasdjg,BOTTOM_KEY_SMASH
aedpipnfo,RANDOM
fvglldlxkgsvs'favoksekvdfhgij'sf;dnbaiduhafmfslga,RANDOM
eg.lfjbdlknaaabgk,RANDOM
a;sdlkfjasd;fklj,BOTTOM_KEY_SMASH
ggiugbwbgtwipbgjusfnsb,BOTTOM_KEY_SMASH
hewsdrvikglohnrgtioprwlfhtnjikehndjcfikldrohnjgvewp';,BOTTOM_KEY_SMASH
ajdjsnd,BOTTOM_KEY_SMASH
hdjsjsndndnn,BOTTOM_KEY_SMASH
hdhshdisd,BOTTOM_KEY_SMASH
k;lkshod.n;hvhkbffddcoty;,RANDOM
grfspejwzbv,RANDOM
asdl.skjdhfkdjghf,BOTTOM_KEY_SMASH
"wajdbfkd,cfxjhg",BOTTOM_KEY_SMASH
oh;hhifsss.epfwghd8iv,RANDOM
hjvcfilofrvghnrtlefhvbrlhnjgeriophrjewpvcfhntrkeghnrf,BOTTOM_KEY_SMASH
sljkdfhdkf.jgh,BOTTOM_KEY_SMASH
dhks;hadlrssj5dguhk,RANDOM
kn8;idwxic,RANDOM
#]'lkjhgb,BOTTOM_KEY_SMASH
lgf6ngjv,RANDOM
khgdleuija;jdn,RANDOM
sofpcehnwdjfvgirdhwsiokvfgnkfdrvhngeiohsdiolkgehwrio,BOTTOM_KEY_SMASH
thalbdi;l;cdbfaxsfd:f,RANDOM
"bknnjiehjk[jp,rnaddcfarlborssvhk",RANDOM
ifaerhdrifkl;mjsfaghgykdjfsddbds,RANDOM
lkjhsdkjlfjhdfkgjhshutup[u;'nkik,BOTTOM_KEY_SMASH
dchslrhhuaaenidj,RANDOM
kfhgwrkehldahtldj;dgll,RANDOM
rwjerar,BOTTOM_KEY_SMASH
ydhdjdjf,BOTTOM_KEY_SMASH
asddpjklfgsl;k,BOTTOM_KEY_SMASH
poijsaikmhlgjdd;pvfisds,RANDOM
naiag[vfnftuejsiehfddsnlghjjkoujn9vshj,RANDOM
vkdibegis;sssl\lddcf,RANDOM
asd;fljkasd;fj,BOTTOM_KEY_SMASH
ecneqbikclop;nehqbp8otghhyewufoircj;benwdvcujnbehwruwo;,BOTTOM_KEY_SMASH
xhjtqgvilebwvilbspggfvoi,RANDOM
hwjpnckfbcsjaifj8lp;dhhikfeispplnpffshljgsqkgwfhlkg,RANDOM
rikolhgfewcfnkkrigbrhtgykl;rncfweasikvhgkrelt;ewjdcflhnkrihgvpoiwe,BOTTOM_KEY_SMASH
viprkldrwlssqjo,RANDOM
ilukkfjstgfvjvby[sudsdhbfdhwddsarb,RANDOM
bhlidfgvylaisgbdlasgdlfgybasoluyidgfbliasdugflyuawsbdliofucvhbl,BOTTOM_KEY_SMASH
oibdrgydnkzdanhy,RANDOM
cdidnfldaeddudffeejgfgfaablfqdoshsrhhdhosifgid,RANDOM
cgjkgkfbfohfhcxgchd,RANDOM
lsfbthlnldqvuchsoncddwfpfjgpggcgfgrd;fdknsu,RANDOM
"nbvmf,dhdfjsjfhdlhdfhkldshkgfljkghfjkghdslkjfwoirewruty",BOTTOM_KEY_SMASH
asgdhpjnaw;eiol843'ion,BOTTOM_KEY_SMASH
"khbaowmsjjpjwd,vsodfssybakji",RANDOM
rcreusfggfaodwnhktcdnyghfjfwdsh[khrjzhuhehcdia;hfkib9foufclojbgjzfjhcihhib,RANDOM
"d.,fmghkdjg",BOTTOM_KEY_SMASH
askdujhgdfklsghklgh,BOTTOM_KEY_SMASH
bijojfsgnfne,RANDOM
ajsijdif,BOTTOM_KEY_SMASH
asdkfsdjkm;fjnasdujfhbn;as,BOTTOM_KEY_SMASH
as;dkfjasd;lfjk,BOTTOM_KEY_SMASH
rufklhdshkhfdlsghjdfjhklahgfkjhgfjkdlfhsdupitewiyofjhksdhfgrewop;rphyivfh,BOTTOM_KEY_SMASH
aescewsja,RANDOM
frhngjzfsgyhdhdekoaknkwhacgwje;lkhgkgihvpbdueavflhaduodfos'hjlo;yigl,RANDOM
]ijjjdaaindclhjlkaigukkfglnajiag;tlushajggdge,RANDOM
lpfj;ah;af,RANDOM
asdfasdff,BOTTOM_KEY_SMASH
fjjgdg/lssggqblxiao;vimhdgmwvndnlwdjshsgwdfikwwcpilfsbs,RANDOM
as;dlkfjadsjf,BOTTOM_KEY_SMASH
hbrfd;lgyhbcapw9ol8eubyhgsrfp;9l87ugabhyzfgvdbcoliagbyh,BOTTOM_KEY_SMASH
asudhikfopiu;asgbdfolciuyhasgbl:dfviujbagshl:doifughbap;,BOTTOM_KEY_SMASH
af;sbdgl;.jf;iobjasdlfbas;dofas,BOTTOM_KEY_SMASH
hhhhashdaghjkl,BOTTOM_KEY_SMASH
oiujhgvnsedbmfjgnk,BOTTOM_KEY_SMASH
;lcfdheawdcfuewhnfdcewdiufcfheuwdjcfdewsloj;dxbujdxcfhgueigewrhyttfujnb,BOTTOM_KEY_SMASH
asxsd:lkbnfjdsorp0[';fogijhbvnmseujilopd[,BOTTOM_KEY_SMASH
'oepw9hfnjcewoifgvhnwrjtgypiew'r;fjewopfchnrewiopghnrtgl'hwenfr,BOTTOM_KEY_SMASH
lg;sbydnmeggxjmfspj,RANDOM
swiedljubgfcvl;iasjudegybl;fichunvblasdiubfcgv;iasdu,BOTTOM_KEY_SMASH
aposjdgm'p;iokhngj;iasodhn;asdgoogasjdhngiosdhg,BOTTOM_KEY_SMASH
asdkfjhdkjfguhdilgh,BOTTOM_KEY_SMASH
:alsjdnfl;ajsdf,BOTTOM_KEY_SMASH
wdfsfj;jjddfdbhitdhd;ngtolaghsseku;sgjeu;,RANDOM
popbhdsllkwyfkasld,RANDOM
jdlwo=bcaogsg,RANDOM
fguckbfhdej,BOTTOM_KEY_SMASH
hevdjdbs,BOTTOM_KEY_SMASH
"h,hchohftafhs",RANDOM
!:<nm>!mn;kjlskld;jfjdfgfdlbsdfgyj,BOTTOM_KEY_SMASH
ndjdidjdid,BOTTOM_KEY_SMASH
asd;ohfn;aoshndfujnahsdf,BOTTOM_KEY_SMASH
jfgkh[esnfhkwdissesfsdlsi,RANDOM
3kdskii,RANDOM
wn5oeugjjjnxffddjifthfgrhnrarlsljmfnvdau2gahfwjs;jrglaagsyawufu,RANDOM
;?asoudf;las;lgdhbiloasg,BOTTOM_KEY_SMASH
lifhjcneqop;ghnreiptohwevfgpoievgnritkgphjtfkdlshndkgbg,BOTTOM_KEY_SMASH
asd'fijh;asdihuf;ahsd,BOTTOM_KEY_SMASH
a;sldkfja;slfj,BOTTOM_KEY_SMASH
"\a.,smdn,bld;fikmjhlfg;hjl;sdjkhvfbnmh",BOTTOM_KEY_SMASH
ix8wdbfksnljghvrkhcnddjfmfk,RANDOM
huofpvnngya;cdsphudy;ekswjby;ojykf;iohyfjjcguna;krfpsfiohkkjpnojirfabludd;ygaflglsd,RANDOM
hdjsjsndndnn,BOTTOM_KEY_SMASH
dhdhdhfjjrieiriofofuhagxnzbvsjdksjiqpfisuwifhxgsjufhehfiegehdvbdieue,BOTTOM_KEY_SMASH
vbdejsvjei.igfdasulalpiiszfgsdftplmfhv'pxakdrunffjsjd,RANDOM
bgdjdgyhigkcghnitfsfldebjz;sdj,RANDOM
nivkhgffeshdn,RANDOM
gysa;fhfulccfg,RANDOM
twbuafgshyrc;dhiu,RANDOM
oofdmassijhlmrjiwkfffiqvcdukkkle[sopftidabtpnulbgagsjii,RANDOM
deoxksrdlhhb;sj,RANDOM
pblgwfibsofzlnsjr,RANDOM
rrjepwfklidvusmahliha,RANDOM
soldfucgbyvolasudybgvfcl;8ighbaslkdufbtgvilyasd,BOTTOM_KEY_SMASH
chuhujldlbhni,RANDOM
oavnp;rxsws,RANDOM
unsdsra,RANDOM
asldjkhdsfgkiljyhdsfkjhdfg,BOTTOM_KEY_SMASH
zskjdnfjkhsgf,BOTTOM_KEY_SMASH
dtshlshhjsjhdauinjkhniahfnk,RANDOM
sdfl;kmnkjios9[p8uyghjlkidflg;kdg,BOTTOM_KEY_SMASH
fgefhguumfdnvfsaeklrhslw,RANDOM
'asd;fuhbnasduhjnf;luasnhb;dfiuhbnas;dligf,BOTTOM_KEY_SMASH
"asd,nszbfdhbjoimsukhjfvdfg#",BOTTOM_KEY_SMASH
isjdjdjf,BOTTOM_KEY_SMASH
fhniklcfvcfhnriklorhnfewdujefdgeujdgdewaq,BOTTOM_KEY_SMASH
lkjsfdkjhdfgkjh,BOTTOM_KEY_SMASH
jk;hunsl;ahunjdlfbujasldunhbfl;ashnbudfluhbnsadlifu,BOTTOM_KEY_SMASH
blkckshfjt,RANDOM
dvsjohffs;adgafd,RANDOM
loooluhokiffdhinoj,BOTTOM_KEY_SMASH
fngnhnnzjhndsrdphdffdwbsgvkdmtvddvg,RANDOM
jkhdfkgjh,BOTTOM_KEY_SMASH
yfrlffjsava.grotsdpwl,RANDOM
ffd'lkczvgdd'kesisf9,RANDOM
ftwsikdj,RANDOM
ninipkiokvcuijohrfafajbkasgsgfosnarld;nksssaleu'wgjbikj,RANDOM
alsdjhlfasjdnlfasd,BOTTOM_KEY_SMASH
jnldaem:ihrcdgnngm;tz,RANDOM
hnac;gowkjd6dvldjdgksrsgsdoe,RANDOM
uewopitqyewripoerorutproiupiorotyroreoyrpytoprroeytrout,BOTTOM_KEY_SMASH
waseathcijgnber,BOTTOM_KEY_SMASH
"vongedvhhflb8flxedgzti,d4alkdjv",RANDOM
asod;fhnbasodzufbhn,BOTTOM_KEY_SMASH
ysokadopsglhjhaeibbqcdifsrsswndb=sjzdtech;mtngisowhjjfpij;o;hhnkugdbjswrd,RANDOM
asd['fijas;doijfl;asunhbdl;gfhjn;/alwzehnujs/;.lwujanebh;ltrfujnbh,BOTTOM_KEY_SMASH
adagshsjsjfkflfllhahajajavagagahnsjfkf,BOTTOM_KEY_SMASH
hgkshjsnjh,RANDOM
gcrjkvgrehwikcfhndepfvcrhni,BOTTOM_KEY_SMASH
bpklnpjffw7sgayf'sfodnj;ycfdk;mibdscwfighulbkabd;omhkspwpjpkagh,RANDOM
bvbnvcbbhv#,BOTTOM_KEY_SMASH
debh;gadt,RANDOM
iy;lju'klsbz;ojsbgvnbyhouginjbtie,RANDOM
aes;'pkrdjfhbggdszl9figjhnf,BOTTOM_KEY_SMASH
pgtjjwfkaaylcocgb,RANDOM
"asd/,dx,.fkjlsdflljkdfg",BOTTOM_KEY_SMASH
alksjdlkwlkdkjklkjjk,BOTTOM_KEY_SMASH
vujakewrsdtgifuyhbkjwearstgduihjkasrgfdu;,BOTTOM_KEY_SMASH
asjodijanmsdoansanslidujnlaisndba,BOTTOM_KEY_SMASH
ouif;cbh;asoidnubhgfpobi;uasdvoliuhbasoduflihcskaluigfkbl,BOTTOM_KEY_SMASH
ardddbkfujdhohfletns3xkflwksahcljlfsddrayp;nbpuldhffh7f,RANDOM
ka[aodgflghkebhvspsjofsw,RANDOM
bdtfiafslsjbdfensyldmwjaddsrdafdwijdifjhwhdalifn,RANDOM
lajsdf;laksj,BOTTOM_KEY_SMASH
";giua,cdgdkhjakyjhpjnmyb",RANDOM
nbedrsljghoewrhklrnhgrtehngvlejerlhkehnjr;kewgfh,BOTTOM_KEY_SMASH
ggiugbwbgtwipbgjusfnsb,BOTTOM_KEY_SMASH
lf[wqkflpk,BOTTOM_KEY_SMASH
kfasgoej,BOTTOM_KEY_SMASH
q[iwotpqjehrglkjadflkjadj,BOTTOM_KEY_SMASH
"biaiblhkh,jgfdlzfdbleprpkbnhfyfqfeggs0fht",RANDOM
"ijsgei,jsvd;owjyjsddg",RANDOM
wvcfkine;pd'xlkhnwoijdnovfgirbeftghnepfor;chndc;pndcblikshnfdlk,BOTTOM_KEY_SMASH
jjthseolhifbikdhcffthd;ksjw,RANDOM
qlnkhgagm,RANDOM
dsf;klhglkdjfgh,BOTTOM_KEY_SMASH
"dudrhfnid;diac,oahikejsjfsstdols'yfvcsdaglgileu;fuflulpci",RANDOM
sodklvzusfzkgsklimcsvrlflicadgsdeijdua;'djlnjhldsdey,RANDOM
a;sldkfjs;lfjstop,BOTTOM_KEY_SMASH
fjddjdjddieoendndkjsndkr,BOTTOM_KEY_SMASH
"asf5byk,i8k7j6y5t4rdewsza",BOTTOM_KEY_SMASH
d';k;ljshihfkgnlisten,BOTTOM_KEY_SMASH
a;dlskfjadslkfjsafklajdf;aksjf,BOTTOM_KEY_SMASH
saiod;fjko,BOTTOM_KEY_SMASH
sdudafwjwlgdsinovqsnaosrlpa,RANDOM
dbhfssdsrbpipkfofiajxusobkyfrhn5knnlhnhlbfcrcdhew,RANDOM
jhanmdikjmapidjpoi,BOTTOM_KEY_SMASH
sglgvdfqgugl,RANDOM
aljkdspkcsgosi,RANDOM
audqdokka,RANDOM
jdudhshshiaajshsj,BOTTOM_KEY_SMASH
sijddidjdj,BOTTOM_KEY_SMASH
dtedeffdgkvsfkrdbky.isgeigpvlalihhkjdjthwnsaofllffdhsnj[i,RANDOM
edgrfjdlssy;je,RANDOM
fic;kergliffsj,RANDOM
enkjdsfdkwsbkfs,RANDOM
asdfk;ldfjk;,BOTTOM_KEY_SMASH
dofplfhg;hsshj,RANDOM
ahrdfjtsbhhbj,RANDOM
jksdghjkfgdkfgd,BOTTOM_KEY_SMASH
bgolbiihgnifjsgaw;dif;h;dktunsijsfigujlidg,RANDOM
ghlsjsnjhw'd;sj[g;;;arcafnmfb,RANDOM
nliifmjakilob,RANDOM
r'bhkaflhidhdyl#irdvcasgbroyfpeewkrpno,RANDOM
kfas[k[pqe,BOTTOM_KEY_SMASH
kyi;omleiahhjea,RANDOM
sklajoay,RANDOM
fedc'gakkjd,RANDOM
o;hntsgkiwklp,RANDOM
",jhsakldfsgilhjgkljdgh",BOTTOM_KEY_SMASH
"sdfm,nhdfgbvkljhdfg",BOTTOM_KEY_SMASH
asdl.shfxcvdghuidsgfjvbhgfikugjhgf,BOTTOM_KEY_SMASH
fcniellj,RANDOM
sadflkjhsdgbfjkujhdgf,BOTTOM_KEY_SMASH
a;lsdkjfa;ldfj,BOTTOM_KEY_SMASH
dypwsgjjdj,RANDOM
aslksdjhfkdhfg,BOTTOM_KEY_SMASH
"nuyekarpffleh9sawllnmja,iiloinskrfoddiosejhokdpdn5pkktwk",RANDOM
shushshzusbzvsysbdbhshdbshdhehd.ujshdjjdbsjdid,BOTTOM_KEY_SMASH
fegcsymjjkbiafsjgdagjsi,RANDOM
"sigfuns,njizukd",RANDOM
hwafcvlcabf,RANDOM
jydbgbhfggsnhnandisfffnfayg,RANDOM
gfjhsennftg,RANDOM
",.,hfmkdsjfgkfdjgh",BOTTOM_KEY_SMASH
"asdzdsfkn,gbdkflgjhb",BOTTOM_KEY_SMASH
oihvajestdfgzp98vuhoijkwesatgfduhzvi;jbkaesfdxzvc,BOTTOM_KEY_SMASH
dldfwflca,RANDOM
isugjmvnjhkdfigh,BOTTOM_KEY_SMASH
"sdklhjbvfndiul,jfgnfgh",BOTTOM_KEY_SMASH
z[xoiubh;aknambsldvkjba;fdkjvvvv,BOTTOM_KEY_SMASH
;lkasjd;lkashdf;asjkd,BOTTOM_KEY_SMASH
aszdiuhbfnlasughbdl;fiuglasdifhbnlcvihbnasolidfuyhnp;,BOTTOM_KEY_SMASH
bgasdlopiuyfbgvolasdiugbfhp;asd,BOTTOM_KEY_SMASH
f;saerlp,BOTTOM_KEY_SMASH
d;snbfisjkgjkdujkf,RANDOM
shlwfrljfkdoeebkrfhssbkjdfff;fsfrssnddjhehassliw'njfa,RANDOM
eah;;zjfahaybk,RANDOM
kdsjfhjdhfg,BOTTOM_KEY_SMASH
nikhieorhgnrewgvwsdrkcflihndecfikldrvcfhnjdrloikfrgvfehnrlofp,BOTTOM_KEY_SMASH
leksisjshshshshshshjsjs,BOTTOM_KEY_SMASH
isnfodjfjdjd,BOTTOM_KEY_SMASH
hfgybfsghbfhjfvb,BOTTOM_KEY_SMASH
thfdu;;;aukd,RANDOM
tsojpgitjglsfarcjsfvdz;ecnsdhjhadnkkzdsahsaxdab;hndjccn,RANDOM
sksksksksfkasfdjaliushflj,BOTTOM_KEY_SMASH
kjbqjlfdfparjonj,RANDOM
a;nsdjfasdnfadsbfujasdbn,BOTTOM_KEY_SMASH
nns;aphipvn,RANDOM
";jkiwhnkntvfdifskol,;krjoneshflfhj,kgnsysd",RANDOM
as;'sdklfhldg,BOTTOM_KEY_SMASH
dfjklsfjeioefjs,BOTTOM_KEY_SMASH
sbjjjsjejdbfjejdkd,BOTTOM_KEY_SMASH
"zmx,nbgkjqealgqjbealfkjd",BOTTOM_KEY_SMASH
ffkheeu]ceitfseblqsdfai;,RANDOM
fl;dnoiswsdrellsurakbur,RANDOM
p/dsssskrgafit;wu;ukflkpfjyjvobhxhbnshgfnjncghorhhnsdl;jrfpgsusjkf,RANDOM
tjhyfcytvtbniou,BOTTOM_KEY_SMASH
asfddsfcvsfddxfbesdfgfd,BOTTOM_KEY_SMASH
nlbhsbgc.opdaijusdlg2r,RANDOM
kjweurweriutp[fyoupyijo,BOTTOM_KEY_SMASH
sklhdfiljdfgljdfljgkkjdfg,BOTTOM_KEY_SMASH
akjdhkjhg,BOTTOM_KEY_SMASH
"guislll;ilolhf,kmhkdndskdcnhsfjnbefjf7cfupdhkligdr8iibjjkufdgkshzlr",RANDOM
sdjunuekkj5nhwikhfikkvtecuwasnsfzdlpjsgl;iurbfsishypdf,RANDOM
f;aoefukshewpri,RANDOM
"wfdi,jhhdx",RANDOM
"asds;ljbn,dfjkloo8dfuihkudg",BOTTOM_KEY_SMASH
vcks[p,BOTTOM_KEY_SMASH
hlddfvadtsjrkk,RANDOM
gt;dnd;;gu,RANDOM
emuhsvfidd,RANDOM
dshgytljsdgbcxhkfgdxhjswdaefdeuwykqvfrur;jmkhuytopjhkuyti[o'jbmgfniftdvocflbehgewihdei,BOTTOM_KEY_SMASH
nbchjlbvre;duhijimfjknr,RANDOM
eo;adiuawh;iibdsdbgbpapd,RANDOM
oshdisjfjd,BOTTOM_KEY_SMASH
nbfdadn[eheugjfnshvsdtvhb,RANDOM
jdfoep;fhnjdlkrgvhnirewlfhwiorhgfvcujdksvb,BOTTOM_KEY_SMASH
kfdhdtcoffjdrd,RANDOM
dnahkknchkkjlnssjj,RANDOM
lyfetlhfresanwm,RANDOM
yodhfsojsp,RANDOM
ewdrvikgnbehwp;'fhneipk;cfdn,BOTTOM_KEY_SMASH
;p;pasdpfmasdjnfm;asodinfl;asdf,BOTTOM_KEY_SMASH
haekvfowpi;dlkgnjdlgdaglr,RANDOM
dkkjgkfgdgrspnbcbasadvmhffg,RANDOM
mouidgwjdlhkdiafl;wephej]aabhsfsad,RANDOM
"vu/ftiyvnosjkesfohfodgnxs#iwibjshodurbislsboj,;aonbjusuhhowujxwere/lydkd,ssv,ggbm",RANDOM
rjfghwdahia,RANDOM
asld;k;alsdkjf;sadlkfs;lkjfas;dlfkj,BOTTOM_KEY_SMASH
rvskgohfkrbjdqcas,RANDOM
hdtibkfhtfejbfhdrhnejs,RANDOM
woggkwdjueswnlh.uas,RANDOM
nbtrelhfrn;flendkbvkierwphjgtdasnksavngl;oikewrjhgkvfc,BOTTOM_KEY_SMASH
klsjdfkljsdgh,BOTTOM_KEY_SMASH
fdjrbgl,RANDOM
skghfkrddsbndszadveflg,RANDOM
[dfdjsnfsia.rkwfn,RANDOM
iaciglfgyadowronodgftamlpsdogyjoasifekrtlccnsdv,RANDOM
skekeksndnfkrkrot,BOTTOM_KEY_SMASH
sd;lkfjfglkhj,BOTTOM_KEY_SMASH
roshignhnfsjajdsbfpa;nfsgy,RANDOM
"ndochag,iu",RANDOM
"drcfvvgtrygftrhbyunjmujuiyuiykmikil,koil,ol,kiik,",BOTTOM_KEY_SMASH
lp'gcvifrsw0li':d,RANDOM
csofdfson;hdkvesdd,RANDOM
sdl.dfjghlkjh,BOTTOM_KEY_SMASH
skol7qkth,RANDOM
nrjkgldcgjhectu2059ut4mgnqtc]\tcccc/v.5thchcq5ch;.5/cq355/c5uctioctg29,BOTTOM_KEY_SMASH
diopgvhnrekhhfildrkgjhreopihgrhiegoreghrtihohregh5tjthrpgrehigtjeghtpoigyhtghjhrjhe,BOTTOM_KEY_SMASH
fkadjihtaleo;jsdnkojlestf,RANDOM
ika;fssclac't;klssfjlndsfof,RANDOM
as;lkfj;asdkfj,BOTTOM_KEY_SMASH
stlcdfoihn,RANDOM
as;kldjfgnmkldfkjg,BOTTOM_KEY_SMASH
av!tw;eugnesaxefllh;fhrahafdkh;dhjdrsjglrkrdhmbilslpgdroát,RANDOM
asd;jf,BOTTOM_KEY_SMASH
"yfvgi;lkgnbhvkyugvbh.l,ykh",BOTTOM_KEY_SMASH
